5,10.61
3,Interface-Out,115.26
4,Interface-In,115.26
6,Input,117.5
1,Interface-In,117.5
3,Interface-Out,119.55
4,Interface-In,119.55
4,Interface-Out,120.19
7,Output,120.19
4,Interface-Out,122.47
7,Output,122.47
3,Interface-Out,124.04
4,Interface-In,124.04
6,Input,125.0
0,Interface-In,125.0
6,Input,127.5
0,Interface-In,127.5
3,Interface-Out,128.63
4,Interface-In,128.63
6,Input,130.0
1,Interface-In,130.0
1,Interface-Out,131.38
7,Output,131.38
0,Interface-Out,135.19
2,Interface-In,135.19
1,Interface-Out,136.02
7,Output,136.02
6,Input,137.5
1,Interface-In,137.5
6,Input,140.0
0,Interface-In,140.0
0,Interface-Out,141.03
2,Interface-In,141.03
6,Input,142.5
1,Interface-In,142.5
1,Interface-Out,144.85
3,Interface-In,144.85
4,Interface-Out,145.55
7,Output,145.55
0,Interface-Out,146.46
2,Interface-In,146.46
6,Input,147.5
0,Interface-In,147.5
1,Interface-Out,149.34
7,Output,149.34
4,Interface-Out,150.79
7,Output,150.79
3,Interface-Out,151.93
4,Interface-In,151.93
4,Interface-Out,153.6
7,Output,153.6
6,Input,155.0
0,Interface-In,155.0
4,Interface-Out,156.43
7,Output,156.43
2,Interface-Out,158.1
4,Interface-In,158.1
4,Interface-Out,159.19
7,Output,159.19
4,Interface-Out,162.02
7,Output,162.02
2,Interface-Out,163.16
4,Interface-In,163.16
4,Interface-Out,164.85
7,Output,164.85
0,Interface-Out,167.08
2,Interface-In,167.08
4,Interface-Out,167.91
7,Output,167.91
6,Input,170.0
0,Interface-In,170.0
0,Interface-Out,172.37
2,Interface-In,172.37
4,Interface-Out,173.41
7,Output,173.41
2,Interface-Out,175.99
4,Interface-In,175.99
0,Interface-Out,177.75
2,Interface-In,177.75
1,Interface-Out,179.09
3,Interface-In,179.09
3,Interface-Out,179.7
4,Interface-In,179.7
2,Interface-Out,180.48
4,Interface-In,180.48
6,Input,182.5
1,Interface-In,182.5
2,Interface-Out,184.97
4,Interface-In,184.97
4,Interface-Out,185.61
7,Output,185.61
4,Interface-Out,187.56
7,Output,187.56
1,Interface-Out,188.69
3,Interface-In,188.69
6,Input,190.0
0,Interface-In,190.0
1,Interface-Out,192.63
4,Interface-In,192.63
4,Interface-Out,193.22
7,Output,193.22
3,Interface-Out,194.74
4,Interface-In,194.74
4,Interface-Out,196.05
7,Output,196.05
6,Input,197.5
0,Interface-In,197.5
4,Interface-Out,198.88
7,Output,198.88
6,Input,200.0
0,Interface-In,200.0
4,Interface-Out,201.71
7,Output,201.71
3,Interface-Out,203.17
4,Interface-In,203.17
4,Interface-Out,204.54
7,Output,204.54
6,Input,205.45
0,Interface-In,205.45
6,Input,207.5
1,Interface-In,207.5
6,Input,210.0
1,Interface-In,210.0
1,Interface-Out,211.07
8,Storage,211.07
8,Storage,211.71
4,Interface-In,211.71
4,Interface-Out,213.03
7,Output,213.03
6,Input,215.0
1,Interface-In,215.0
4,Interface-Out,215.98
7,Output,215.98
6,Input,220.0
1,Interface-In,220.0
2,Interface-Out,220.98
4,Interface-In,220.98
4,Interface-Out,224.35
7,Output,224.35
0,Interface-Out,225.43
2,Interface-In,225.43
6,Input,227.5
1,Interface-In,227.5
4,Interface-Out,230.01
7,Output,230.01
0,Interface-Out,230.87
2,Interface-In,230.87
4,Interface-Out,233.03
7,Output,233.03
6,Input,235.0
0,Interface-In,235.0
2,Interface-Out,236.92
4,Interface-In,236.92
1,Interface-Out,237.59
7,Output,237.59
